ma_kh,ngay_dat,gia_tri
KH01851,2026-04-02,409000.0
KH00764,2026-04-02,132000.0
KH01218,2026-04-02,204000.0
KH02474,2026-04-02,108000.0
KH02332,2026-04-02,78000.0
KH02491,2026-04-02,565000.0
KH00160,2026-04-02,23000.0
KH00642,2026-04-02,593000.0
KH00224,2026-04-02,137000.0
KH02191,2026-04-02,231000.0
KH01190,2026-04-02,186000.0
KH00102,2026-04-02,273000.0
KH01806,2026-04-02,56000.0
KH02011,2026-04-02,542000.0
KH01495,2026-04-02,300000.0
KH00248,2026-04-02,285000.0
KH01334,2026-04-02,281000.0
KH01018,2026-04-02,341000.0
KH00009,2026-04-02,89000.0
KH02406,2026-04-02,370000.0
KH01433,2026-04-02,55000.0
KH00935,2026-04-02,193000.0
KH00712,2026-04-02,150000.0
KH01479,2026-04-02,210000.0
KH01336,2026-04-02,93000.0
KH00460,2026-04-02,178000.0
KH00703,2026-04-02,108000.0
KH01633,2026-04-02,278000.0
KH00491,2026-04-02,246000.0
KH01958,2026-04-02,143000.0
KH02372,2026-04-02,113000.0
KH02311,2026-04-02,176000.0
KH01760,2026-04-02,222000.0
KH01037,2026-04-02,46000.0
KH00219,2026-04-02,176000.0
KH00886,2026-04-02,271000.0
KH00602,2026-04-02,322000.0
KH01302,2026-04-02,1152000.0
KH00997,2026-04-02,57000.0
KH01238,2026-04-02,119000.0
KH01391,2026-04-02,150000.0
KH01529,2026-04-02,116000.0
KH02155,2026-04-02,552000.0
KH01430,2026-04-02,173000.0
KH00164,2026-04-02,278000.0
KH00360,2026-04-02,204000.0
KH01394,2026-04-02,374000.0
KH00868,2026-04-02,807000.0
KH01349,2026-04-02,295000.0
KH00067,2026-04-02,136000.0
KH02362,2026-04-02,329000.0
KH00499,2026-04-02,108000.0
KH00188,2026-04-02,212000.0
KH01896,2026-04-02,79000.0
KH01193,2026-04-02,81000.0
KH02458,2026-04-02,152000.0
KH01520,2026-04-02,345000.0
KH00860,2026-04-02,327000.0
KH01326,2026-04-02,99000.0
KH00359,2026-04-02,112000.0
KH02307,2026-04-02,624000.0
KH02276,2026-04-02,278000.0
KH01725,2026-04-02,472000.0
KH01335,2026-04-02,79000.0
KH02068,2026-04-02,132000.0
KH00681,2026-04-02,229000.0
KH01260,2026-04-02,771000.0
KH01338,2026-04-02,250000.0
KH00130,2026-04-02,305000.0
KH00875,2026-04-02,603000.0
KH01056,2026-04-02,78000.0
KH00929,2026-04-02,68000.0
KH01338,2026-04-02,140000.0
KH01239,2026-04-02,423000.0
KH01747,2026-04-02,233000.0
KH01009,2026-04-02,332000.0
KH02228,2026-04-02,46000.0
KH02301,2026-04-02,109000.0
KH01857,2026-04-02,82000.0
KH01038,2026-04-02,139000.0
KH01071,2026-04-02,272000.0
KH01087,2026-04-02,49000.0
KH01241,2026-04-02,273000.0
KH01624,2026-04-02,178000.0
KH01135,2026-04-02,155000.0
KH00949,2026-04-02,130000.0
KH02282,2026-04-02,64000.0
KH00712,2026-04-02,673000.0
KH01402,2026-04-02,578000.0
KH01815,2026-04-02,119000.0
KH01243,2026-04-02,265000.0
KH01073,2026-04-02,59000.0
KH02061,2026-04-03,363000.0
KH02050,2026-04-03,515000.0
KH00986,2026-04-03,374000.0
KH01418,2026-04-03,227000.0
KH01582,2026-04-03,394000.0
KH02067,2026-04-03,95000.0
KH00432,2026-04-03,672000.0
KH00592,2026-04-03,122000.0
KH00902,2026-04-03,224000.0
KH00102,2026-04-03,41000.0
KH00311,2026-04-03,1272000.0
KH00460,2026-04-03,38000.0
KH00910,2026-04-03,713000.0
KH02167,2026-04-03,168000.0
KH02112,2026-04-03,67000.0
KH02213,2026-04-03,211000.0
KH01367,2026-04-03,206000.0
KH01950,2026-04-03,582000.0
KH00782,2026-04-03,147000.0
KH01608,2026-04-03,59000.0
KH00291,2026-04-03,593000.0
KH01655,2026-04-03,266000.0
KH02311,2026-04-03,97000.0
KH02270,2026-04-03,379000.0
KH02420,2026-04-03,272000.0
KH02249,2026-04-03,171000.0
KH00170,2026-04-03,344000.0
KH01548,2026-04-03,39000.0
KH01407,2026-04-03,92000.0
KH00001,2026-04-03,264000.0
KH01359,2026-04-03,503000.0
KH00228,2026-04-03,710000.0
KH00290,2026-04-03,65000.0
KH00455,2026-04-03,87000.0
KH01962,2026-04-03,69000.0
KH01477,2026-04-03,185000.0
KH00694,2026-04-03,336000.0
KH01729,2026-04-03,454000.0
KH00218,2026-04-03,458000.0
KH00644,2026-04-03,242000.0
KH00473,2026-04-03,208000.0
KH01516,2026-04-03,242000.0
KH00398,2026-04-03,1142000.0
KH02186,2026-04-03,52000.0
KH02152,2026-04-03,189000.0
KH01500,2026-04-03,149000.0
KH00954,2026-04-03,671000.0
KH01990,2026-04-03,123000.0
KH00207,2026-04-03,241000.0
KH00762,2026-04-03,262000.0
KH00075,2026-04-03,741000.0
KH02090,2026-04-03,665000.0
KH02398,2026-04-03,93000.0
KH00724,2026-04-03,91000.0
KH01600,2026-04-03,329000.0
KH00527,2026-04-03,202000.0
KH01502,2026-04-03,384000.0
KH00193,2026-04-03,186000.0
KH02044,2026-04-03,205000.0
KH00014,2026-04-03,132000.0
KH00002,2026-04-03,177000.0
KH00454,2026-04-03,658000.0
KH00379,2026-04-03,321000.0
KH00413,2026-04-03,210000.0
KH02220,2026-04-03,299000.0
KH02037,2026-04-03,155000.0
KH01602,2026-04-03,119000.0
KH00324,2026-04-03,78000.0
KH00308,2026-04-03,20000.0
KH02061,2026-04-03,219000.0
KH00102,2026-04-03,193000.0
KH00087,2026-04-03,548000.0
KH01322,2026-04-03,648000.0
KH01142,2026-04-03,143000.0
KH00744,2026-04-03,130000.0
KH00128,2026-04-03,194000.0
KH00102,2026-04-03,217000.0
KH00414,2026-04-03,79000.0
KH00572,2026-04-03,685000.0
KH00881,2026-04-03,98000.0
KH02003,2026-04-03,98000.0
KH00213,2026-04-04,162000.0
KH01181,2026-04-04,89000.0
KH02302,2026-04-04,677000.0
KH01936,2026-04-04,157000.0
KH00646,2026-04-04,144000.0
KH00582,2026-04-04,208000.0
KH00996,2026-04-04,242000.0
KH01612,2026-04-04,82000.0
KH02085,2026-04-04,242000.0
KH02134,2026-04-04,90000.0
KH01833,2026-04-04,453000.0
KH01888,2026-04-04,296000.0
KH01643,2026-04-04,208000.0
KH00577,2026-04-04,264000.0
KH01820,2026-04-04,160000.0
KH01893,2026-04-04,149000.0
KH00036,2026-04-04,185000.0
KH01441,2026-04-04,27000.0
KH00046,2026-04-04,40000.0
KH00268,2026-04-04,151000.0
KH01148,2026-04-04,337000.0
KH00849,2026-04-04,137000.0
KH01362,2026-04-04,204000.0
KH00738,2026-04-04,173000.0
KH02383,2026-04-04,153000.0
KH01334,2026-04-04,162000.0
KH00868,2026-04-04,128000.0
KH01504,2026-04-04,217000.0
KH02027,2026-04-04,198000.0
KH00115,2026-04-04,82000.0
KH01081,2026-04-04,116000.0
KH01229,2026-04-04,460000.0
KH01789,2026-04-04,104000.0
KH01359,2026-04-04,197000.0
KH00849,2026-04-04,396000.0
KH01231,2026-04-04,162000.0
KH02015,2026-04-04,61000.0
KH01337,2026-04-04,122000.0
KH00471,2026-04-04,118000.0
KH01450,2026-04-04,149000.0
KH00774,2026-04-04,856000.0
KH02125,2026-04-04,214000.0
KH00235,2026-04-04,150000.0
KH01853,2026-04-04,248000.0
KH00084,2026-04-04,292000.0
KH00260,2026-04-04,807000.0
KH01128,2026-04-04,653000.0
KH00260,2026-04-04,246000.0
KH00234,2026-04-04,44000.0
KH01402,2026-04-04,329000.0
KH00491,2026-04-04,561000.0
KH01273,2026-04-04,658000.0
KH00609,2026-04-04,208000.0
KH00328,2026-04-04,313000.0
KH00014,2026-04-04,256000.0
KH01225,2026-04-04,132000.0
KH01565,2026-04-04,228000.0
KH00313,2026-04-04,1144000.0
KH00204,2026-04-04,227000.0
KH00132,2026-04-04,825000.0
KH00934,2026-04-04,222000.0
KH01448,2026-04-04,201000.0
KH01300,2026-04-04,185000.0
KH01607,2026-04-04,140000.0
KH00287,2026-04-04,116000.0
KH01927,2026-04-04,267000.0
KH00545,2026-04-04,607000.0
KH00426,2026-04-04,289000.0
KH00229,2026-04-04,181000.0
KH01954,2026-04-04,1254000.0
KH02186,2026-04-04,576000.0
KH00804,2026-04-04,85000.0
KH01388,2026-04-04,179000.0
KH02284,2026-04-04,1276000.0
KH02454,2026-04-04,254000.0
KH00961,2026-04-04,52000.0
KH00835,2026-04-04,93000.0
KH01920,2026-04-04,79000.0
KH00209,2026-04-04,234000.0
KH00328,2026-04-04,358000.0
KH00388,2026-04-04,322000.0
KH00191,2026-04-05,66000.0
KH00743,2026-04-05,151000.0
KH00999,2026-04-05,264000.0
KH00697,2026-04-05,280000.0
KH02105,2026-04-05,38000.0
KH00642,2026-04-05,620000.0
KH00865,2026-04-05,123000.0
KH00801,2026-04-05,109000.0
KH00920,2026-04-05,197000.0
KH00065,2026-04-05,32000.0
KH00922,2026-04-05,102000.0
KH01452,2026-04-05,338000.0
KH00878,2026-04-05,111000.0
KH01960,2026-04-05,499000.0
KH00772,2026-04-05,344000.0
KH01146,2026-04-05,135000.0
KH00199,2026-04-05,802000.0
KH02148,2026-04-05,225000.0
KH02062,2026-04-05,305000.0
KH00462,2026-04-05,237000.0
KH02259,2026-04-05,89000.0
KH00924,2026-04-05,141000.0
KH00853,2026-04-05,240000.0
KH00448,2026-04-05,445000.0
KH01091,2026-04-05,355000.0
KH00227,2026-04-05,224000.0
KH02344,2026-04-05,92000.0
KH01736,2026-04-05,623000.0
KH01575,2026-04-05,456000.0
KH02040,2026-04-05,138000.0
KH02402,2026-04-05,162000.0
KH01202,2026-04-05,310000.0
KH01789,2026-04-05,795000.0
KH00731,2026-04-05,89000.0
KH02467,2026-04-05,95000.0
KH00826,2026-04-05,50000.0
KH00799,2026-04-05,127000.0
KH00004,2026-04-05,303000.0
KH00671,2026-04-05,170000.0
KH00689,2026-04-05,1190000.0
KH01262,2026-04-05,265000.0
KH00821,2026-04-05,125000.0
KH01248,2026-04-05,614000.0
KH00574,2026-04-05,136000.0
KH01351,2026-04-05,500000.0
KH01898,2026-04-05,284000.0
KH01270,2026-04-05,83000.0
KH01948,2026-04-05,322000.0
KH00187,2026-04-05,304000.0
KH01888,2026-04-05,232000.0
KH02019,2026-04-05,364000.0
KH01070,2026-04-05,178000.0
KH02134,2026-04-05,62000.0
KH00998,2026-04-05,164000.0
KH00886,2026-04-05,135000.0
KH00397,2026-04-05,173000.0
KH02377,2026-04-05,120000.0
KH00902,2026-04-05,146000.0
KH00328,2026-04-05,795000.0
KH00542,2026-04-05,78000.0
KH02266,2026-04-05,575000.0
KH01475,2026-04-05,287000.0
KH00371,2026-04-05,253000.0
KH01975,2026-04-05,445000.0
KH00028,2026-04-05,133000.0
KH01968,2026-04-05,236000.0
KH01211,2026-04-05,570000.0
KH00454,2026-04-05,96000.0
KH01146,2026-04-05,203000.0
KH00213,2026-04-05,439000.0
KH00793,2026-04-05,171000.0
KH00776,2026-04-05,217000.0
KH00211,2026-04-05,275000.0
KH00218,2026-04-05,362000.0
KH01764,2026-04-05,289000.0
KH00837,2026-04-05,413000.0
KH00064,2026-04-06,530000.0
KH00388,2026-04-06,93000.0
KH00099,2026-04-06,583000.0
KH01549,2026-04-06,228000.0
KH00976,2026-04-06,62000.0
KH01888,2026-04-06,101000.0
KH01437,2026-04-06,214000.0
KH01290,2026-04-06,57000.0
KH01968,2026-04-06,286000.0
KH02134,2026-04-06,229000.0
KH01727,2026-04-06,110000.0
KH02284,2026-04-06,154000.0
KH01744,2026-04-06,242000.0
KH00859,2026-04-06,145000.0
KH01437,2026-04-06,56000.0
KH00473,2026-04-06,67000.0
KH01625,2026-04-06,284000.0
KH00890,2026-04-06,104000.0
KH02436,2026-04-06,644000.0
KH00745,2026-04-06,169000.0
KH02261,2026-04-06,156000.0
KH00140,2026-04-06,338000.0
KH01175,2026-04-06,200000.0
KH01492,2026-04-06,156000.0
KH02476,2026-04-06,281000.0
KH01333,2026-04-06,168000.0
KH02062,2026-04-06,113000.0
KH01458,2026-04-06,385000.0
KH00850,2026-04-06,382000.0
KH02391,2026-04-06,317000.0
KH00867,2026-04-06,195000.0
KH01239,2026-04-06,292000.0
KH01213,2026-04-06,470000.0
KH00232,2026-04-06,30000.0
KH00065,2026-04-06,28000.0
KH02128,2026-04-06,166000.0
KH00680,2026-04-06,154000.0
KH01173,2026-04-06,214000.0
KH02380,2026-04-06,267000.0
KH00886,2026-04-06,375000.0
KH00516,2026-04-06,134000.0
KH00877,2026-04-06,100000.0
KH02379,2026-04-06,329000.0
KH01135,2026-04-06,300000.0
KH02269,2026-04-06,367000.0
KH01787,2026-04-06,91000.0
KH01142,2026-04-06,178000.0
KH00934,2026-04-06,273000.0
KH01473,2026-04-06,162000.0
KH00712,2026-04-06,85000.0
KH01840,2026-04-06,300000.0
KH01118,2026-04-06,598000.0
KH00636,2026-04-06,98000.0
KH01579,2026-04-06,32000.0
KH01930,2026-04-06,195000.0
KH00800,2026-04-06,467000.0
KH01912,2026-04-06,115000.0
KH01691,2026-04-06,240000.0
KH02423,2026-04-06,441000.0
KH02023,2026-04-06,401000.0
KH01628,2026-04-06,73000.0
KH01551,2026-04-06,181000.0
KH02310,2026-04-06,284000.0
KH01202,2026-04-06,121000.0
KH00487,2026-04-06,131000.0
KH00064,2026-04-06,142000.0
KH01764,2026-04-06,117000.0
KH01936,2026-04-06,192000.0
KH01892,2026-04-06,60000.0
KH01641,2026-04-06,590000.0
KH02425,2026-04-06,131000.0
KH00185,2026-04-06,354000.0
KH00872,2026-04-06,543000.0
KH02233,2026-04-06,290000.0
KH00605,2026-04-06,185000.0
KH01946,2026-04-06,24000.0
KH01991,2026-04-06,323000.0
KH00491,2026-04-06,168000.0
KH01458,2026-04-06,415000.0
KH00894,2026-04-06,206000.0
KH01780,2026-04-06,96000.0
KH00897,2026-04-06,272000.0
KH01282,2026-04-06,361000.0
KH01153,2026-04-06,204000.0
KH01550,2026-04-06,363000.0
KH01641,2026-04-06,221000.0
KH01921,2026-04-06,66000.0
KH01181,2026-04-06,65000.0
KH00138,2026-04-06,193000.0
KH00088,2026-04-06,212000.0
KH00183,2026-04-07,859000.0
KH01899,2026-04-07,117000.0
KH00165,2026-04-07,53000.0
KH01601,2026-04-07,274000.0
KH00857,2026-04-07,208000.0
KH00962,2026-04-07,72000.0
KH01067,2026-04-07,590000.0
KH02291,2026-04-07,89000.0
KH01341,2026-04-07,70000.0
KH02036,2026-04-07,947000.0
KH00606,2026-04-07,86000.0
KH00526,2026-04-07,527000.0
KH00228,2026-04-07,498000.0
KH01884,2026-04-07,279000.0
KH02061,2026-04-07,165000.0
KH00381,2026-04-07,58000.0
KH01490,2026-04-07,202000.0
KH00976,2026-04-07,703000.0
KH01463,2026-04-07,228000.0
KH00993,2026-04-07,350000.0
KH00463,2026-04-07,212000.0
KH02377,2026-04-07,388000.0
KH01690,2026-04-07,73000.0
KH01433,2026-04-07,235000.0
KH01439,2026-04-07,385000.0
KH02354,2026-04-07,595000.0
KH01755,2026-04-07,106000.0
KH00193,2026-04-07,375000.0
KH00028,2026-04-07,270000.0
KH02289,2026-04-07,298000.0
KH00432,2026-04-07,53000.0
KH00502,2026-04-07,363000.0
KH01554,2026-04-07,123000.0
KH00170,2026-04-07,119000.0
KH00677,2026-04-07,388000.0
KH00725,2026-04-07,303000.0
KH01663,2026-04-07,499000.0
KH01151,2026-04-07,104000.0
KH02303,2026-04-07,1515000.0
KH01896,2026-04-07,283000.0
KH01062,2026-04-07,811000.0
KH00391,2026-04-07,39000.0
KH00358,2026-04-07,239000.0
KH00280,2026-04-07,76000.0
KH01965,2026-04-07,211000.0
KH00028,2026-04-07,431000.0
KH00357,2026-04-07,209000.0
KH01288,2026-04-07,627000.0
KH01092,2026-04-07,77000.0
KH00590,2026-04-07,517000.0
KH00687,2026-04-07,443000.0
KH01889,2026-04-07,262000.0
KH00104,2026-04-07,933000.0
KH00712,2026-04-07,85000.0
KH01626,2026-04-07,204000.0
KH01372,2026-04-07,117000.0
KH01067,2026-04-07,34000.0
KH00971,2026-04-07,228000.0
KH01782,2026-04-07,244000.0
KH00460,2026-04-07,597000.0
KH00213,2026-04-07,475000.0
KH02447,2026-04-07,105000.0
KH00115,2026-04-07,265000.0
KH01397,2026-04-07,195000.0
KH02408,2026-04-07,603000.0
KH00109,2026-04-07,596000.0
KH00087,2026-04-07,41000.0
KH00707,2026-04-07,201000.0
KH00694,2026-04-07,191000.0
KH01932,2026-04-07,364000.0
KH00158,2026-04-07,108000.0
KH00317,2026-04-07,123000.0
KH01647,2026-04-07,105000.0
KH01929,2026-04-07,100000.0
KH00404,2026-04-07,212000.0
KH00542,2026-04-07,119000.0
KH00560,2026-04-07,331000.0
KH01041,2026-04-07,496000.0
KH02190,2026-04-07,260000.0
KH01055,2026-04-07,181000.0
KH02344,2026-04-07,303000.0
KH00591,2026-04-07,92000.0
KH00392,2026-04-07,253000.0
KH00833,2026-04-07,99000.0
KH01861,2026-04-07,376000.0
KH00344,2026-04-07,50000.0
KH02066,2026-04-07,178000.0
KH00862,2026-04-07,198000.0
KH00036,2026-04-07,153000.0
KH00090,2026-04-07,112000.0
KH01791,2026-04-07,113000.0
KH01032,2026-04-07,140000.0
KH00273,2026-04-07,167000.0
KH00707,2026-04-08,223000.0
KH01625,2026-04-08,301000.0
KH00230,2026-04-08,130000.0
KH02208,2026-04-08,375000.0
KH02234,2026-04-08,289000.0
KH02238,2026-04-08,69000.0
KH00183,2026-04-08,334000.0
KH01902,2026-04-08,117000.0
KH01063,2026-04-08,319000.0
KH00890,2026-04-08,450000.0
KH00088,2026-04-08,162000.0
KH02086,2026-04-08,19000.0
KH00975,2026-04-08,74000.0
KH01647,2026-04-08,240000.0
KH00036,2026-04-08,165000.0
KH01012,2026-04-08,86000.0
KH01442,2026-04-08,83000.0
KH02312,2026-04-08,134000.0
KH00311,2026-04-08,54000.0
KH01741,2026-04-08,35000.0
KH01808,2026-04-08,358000.0
KH00863,2026-04-08,352000.0
KH01713,2026-04-08,58000.0
KH01891,2026-04-08,150000.0
KH01063,2026-04-08,163000.0
KH01203,2026-04-08,151000.0
KH01773,2026-04-08,174000.0
KH00093,2026-04-08,30000.0
KH00316,2026-04-08,1434000.0
KH02454,2026-04-08,171000.0
KH00381,2026-04-08,265000.0
KH02291,2026-04-08,156000.0
KH01699,2026-04-08,156000.0
KH01051,2026-04-08,219000.0
KH00677,2026-04-08,42000.0
KH00377,2026-04-08,179000.0
KH02422,2026-04-08,142000.0
KH01970,2026-04-08,232000.0
KH00681,2026-04-08,108000.0
KH01680,2026-04-08,80000.0
KH01930,2026-04-08,78000.0
KH02427,2026-04-08,619000.0
KH02050,2026-04-08,46000.0
KH01949,2026-04-08,678000.0
KH01616,2026-04-08,80000.0
KH00717,2026-04-08,88000.0
KH01335,2026-04-08,163000.0
KH02218,2026-04-08,38000.0
KH01402,2026-04-08,33000.0
KH00466,2026-04-08,149000.0
KH01811,2026-04-08,278000.0
KH02434,2026-04-08,477000.0
KH01458,2026-04-08,518000.0
KH00442,2026-04-08,583000.0
KH02005,2026-04-08,198000.0
KH01322,2026-04-08,328000.0
KH00825,2026-04-08,429000.0
KH01404,2026-04-08,83000.0
KH01618,2026-04-08,151000.0
KH00443,2026-04-08,48000.0
KH01566,2026-04-08,392000.0
KH01593,2026-04-08,154000.0
KH00891,2026-04-08,300000.0
KH01282,2026-04-08,84000.0
KH00002,2026-04-08,468000.0
KH00018,2026-04-08,55000.0
KH01046,2026-04-08,165000.0
KH01190,2026-04-08,791000.0
KH00824,2026-04-08,121000.0
KH01066,2026-04-08,369000.0
KH02194,2026-04-08,97000.0
KH01013,2026-04-08,98000.0
KH02370,2026-04-08,171000.0
KH00636,2026-04-08,608000.0
KH01770,2026-04-08,659000.0
KH00141,2026-04-08,119000.0
KH00204,2026-04-08,98000.0
KH02105,2026-04-08,290000.0
KH01732,2026-04-08,71000.0
KH00929,2026-04-08,394000.0
KH00328,2026-04-08,297000.0
KH01639,2026-04-08,92000.0
KH00397,2026-04-08,97000.0
KH01015,2026-04-08,147000.0
KH02397,2026-04-08,268000.0
KH00786,2026-04-08,460000.0
KH01900,2026-04-08,66000.0
KH02457,2026-04-08,290000.0
KH01693,2026-04-08,103000.0
KH00644,2026-04-08,181000.0
KH00953,2026-04-08,286000.0
KH02061,2026-04-08,311000.0
KH02480,2026-04-08,52000.0
KH01968,2026-04-09,303000.0
KH01400,2026-04-09,222000.0
KH01405,2026-04-09,209000.0
KH02276,2026-04-09,221000.0
KH01618,2026-04-09,240000.0
KH01122,2026-04-09,374000.0
KH00324,2026-04-09,238000.0
KH00834,2026-04-09,78000.0
KH00530,2026-04-09,163000.0
KH01172,2026-04-09,71000.0
KH02198,2026-04-09,559000.0
KH01920,2026-04-09,151000.0
KH00278,2026-04-09,1126000.0
KH01175,2026-04-09,71000.0
KH02160,2026-04-09,70000.0
KH00313,2026-04-09,551000.0
KH01593,2026-04-09,113000.0
KH01385,2026-04-09,95000.0
KH00921,2026-04-09,157000.0
KH01851,2026-04-09,1460000.0
KH00360,2026-04-09,633000.0
KH01708,2026-04-09,228000.0
KH01020,2026-04-09,205000.0
KH00976,2026-04-09,155000.0
KH00511,2026-04-09,86000.0
KH02175,2026-04-09,479000.0
KH02439,2026-04-09,29000.0
KH01382,2026-04-09,118000.0
KH01605,2026-04-09,309000.0
KH01396,2026-04-09,84000.0
KH01390,2026-04-09,87000.0
KH01589,2026-04-09,437000.0
KH00027,2026-04-09,281000.0
KH02385,2026-04-09,152000.0
KH01322,2026-04-09,93000.0
KH01268,2026-04-09,86000.0
KH01707,2026-04-09,150000.0
KH02303,2026-04-09,399000.0
KH01290,2026-04-09,57000.0
KH01804,2026-04-09,167000.0
KH00159,2026-04-09,91000.0
KH00584,2026-04-09,270000.0
KH02420,2026-04-09,265000.0
KH01042,2026-04-09,102000.0
KH01880,2026-04-09,138000.0
KH01978,2026-04-09,653000.0
KH02123,2026-04-09,73000.0
KH01028,2026-04-09,603000.0
KH00923,2026-04-09,365000.0
KH01747,2026-04-09,200000.0
KH01777,2026-04-09,130000.0
KH00596,2026-04-09,301000.0
KH00754,2026-04-09,222000.0
KH00928,2026-04-09,291000.0
KH01388,2026-04-09,206000.0
KH00750,2026-04-09,448000.0
KH00885,2026-04-09,77000.0
KH02175,2026-04-09,98000.0
KH00656,2026-04-09,41000.0
KH01413,2026-04-09,79000.0
KH01826,2026-04-09,194000.0
KH00886,2026-04-09,132000.0
KH00554,2026-04-09,71000.0
KH01796,2026-04-09,384000.0
KH00272,2026-04-09,535000.0
KH00075,2026-04-09,441000.0
KH01016,2026-04-09,218000.0
KH01053,2026-04-09,187000.0
KH00523,2026-04-09,78000.0
KH00525,2026-04-09,208000.0
KH00609,2026-04-09,198000.0
KH00009,2026-04-09,184000.0
KH00119,2026-04-09,268000.0
KH01764,2026-04-09,255000.0
KH00854,2026-04-09,312000.0
KH01714,2026-04-09,125000.0
KH00569,2026-04-09,383000.0
KH02490,2026-04-09,206000.0
KH01146,2026-04-09,475000.0
KH01967,2026-04-09,77000.0
KH00618,2026-04-10,20000.0
KH02009,2026-04-10,103000.0
KH00287,2026-04-10,145000.0
KH01401,2026-04-10,165000.0
KH01826,2026-04-10,218000.0
KH01262,2026-04-10,468000.0
KH02121,2026-04-10,253000.0
KH00916,2026-04-10,171000.0
KH01648,2026-04-10,106000.0
KH00002,2026-04-10,258000.0
KH00216,2026-04-10,100000.0
KH01677,2026-04-10,222000.0
KH01918,2026-04-10,180000.0
KH01183,2026-04-10,761000.0
KH00657,2026-04-10,58000.0
KH02291,2026-04-10,41000.0
KH02340,2026-04-10,55000.0
KH01165,2026-04-10,185000.0
KH00556,2026-04-10,323000.0
KH01416,2026-04-10,186000.0
KH00490,2026-04-10,513000.0
KH01825,2026-04-10,311000.0
KH01054,2026-04-10,503000.0
KH00771,2026-04-10,77000.0
KH00786,2026-04-10,106000.0
KH00825,2026-04-10,297000.0
KH02107,2026-04-10,100000.0
KH00825,2026-04-10,209000.0
KH01075,2026-04-10,666000.0
KH00271,2026-04-10,287000.0
KH01612,2026-04-10,358000.0
KH00040,2026-04-10,209000.0
KH01327,2026-04-10,176000.0
KH01172,2026-04-10,377000.0
KH00091,2026-04-10,54000.0
KH00856,2026-04-10,263000.0
KH00415,2026-04-10,196000.0
KH01360,2026-04-10,166000.0
KH00065,2026-04-10,619000.0
KH01656,2026-04-10,440000.0
KH01911,2026-04-10,224000.0
KH01735,2026-04-10,93000.0
KH02169,2026-04-10,496000.0
KH02254,2026-04-10,1156000.0
KH01982,2026-04-10,539000.0
KH00582,2026-04-10,238000.0
KH01023,2026-04-10,194000.0
KH00607,2026-04-10,196000.0
KH00227,2026-04-10,296000.0
KH02047,2026-04-10,302000.0
KH01106,2026-04-10,227000.0
KH01002,2026-04-10,103000.0
KH01866,2026-04-10,327000.0
KH02496,2026-04-10,49000.0
KH01364,2026-04-10,64000.0
KH00092,2026-04-10,270000.0
KH02465,2026-04-10,23000.0
KH01277,2026-04-10,859000.0
KH02315,2026-04-10,171000.0
KH01714,2026-04-10,109000.0
KH01402,2026-04-10,166000.0
KH02391,2026-04-10,415000.0
KH02225,2026-04-10,238000.0
KH01424,2026-04-10,186000.0
KH00151,2026-04-10,161000.0
KH00827,2026-04-10,346000.0
KH02141,2026-04-10,309000.0
KH01038,2026-04-10,398000.0
KH01557,2026-04-10,460000.0
KH00752,2026-04-10,152000.0
KH01382,2026-04-10,303000.0
KH00222,2026-04-10,605000.0
KH00637,2026-04-11,916000.0
KH02026,2026-04-11,110000.0
KH02261,2026-04-11,103000.0
KH01518,2026-04-11,22000.0
KH01082,2026-04-11,395000.0
KH00115,2026-04-11,40000.0
KH01466,2026-04-11,113000.0
KH00707,2026-04-11,54000.0
KH01649,2026-04-11,228000.0
KH01521,2026-04-11,502000.0
KH00220,2026-04-11,99000.0
KH02408,2026-04-11,97000.0
KH00648,2026-04-11,208000.0
KH01179,2026-04-11,279000.0
KH01185,2026-04-11,300000.0
KH00116,2026-04-11,60000.0
KH01202,2026-04-11,239000.0
KH00404,2026-04-11,458000.0
KH00179,2026-04-11,718000.0
KH02213,2026-04-11,171000.0
KH02287,2026-04-11,70000.0
KH01170,2026-04-11,317000.0
KH01970,2026-04-11,380000.0
KH00963,2026-04-11,159000.0
KH02436,2026-04-11,161000.0
KH00809,2026-04-11,1275000.0
KH02473,2026-04-11,122000.0
KH02098,2026-04-11,390000.0
KH00694,2026-04-11,162000.0
KH01075,2026-04-11,311000.0
KH01348,2026-04-11,67000.0
KH00859,2026-04-11,320000.0
KH02139,2026-04-11,48000.0
KH01115,2026-04-11,219000.0
KH00940,2026-04-11,144000.0
KH01536,2026-04-11,165000.0
KH01881,2026-04-11,763000.0
KH00588,2026-04-11,118000.0
KH00154,2026-04-11,262000.0
KH00110,2026-04-11,400000.0
KH00124,2026-04-11,312000.0
KH01908,2026-04-11,288000.0
KH01012,2026-04-11,131000.0
KH01958,2026-04-11,94000.0
KH01973,2026-04-11,404000.0
KH00372,2026-04-11,318000.0
KH00856,2026-04-11,118000.0
KH00924,2026-04-11,415000.0
KH00633,2026-04-11,240000.0
KH01747,2026-04-11,218000.0
KH00986,2026-04-11,323000.0
KH00337,2026-04-11,1179000.0
KH01972,2026-04-11,37000.0
KH00377,2026-04-11,116000.0
KH00203,2026-04-11,131000.0
KH01722,2026-04-11,1139000.0
KH02342,2026-04-11,738000.0
KH01586,2026-04-11,153000.0
KH01472,2026-04-11,234000.0
KH01629,2026-04-11,413000.0
KH01821,2026-04-11,68000.0
KH01531,2026-04-11,22000.0
KH01579,2026-04-11,382000.0
